annotator,item_id,text,triples,triples_surface_form,triples_label_form,feature_one,feature_two,feature_four,feature_five,feature_six,feature_seven
20,439,"Energie Preise, CO2 Steuer, Ukraine Krieg, Emigration - Die steigenden Energiekosten, aufgrund des Krieges in der Ukraine.  - inflation.","[('UOj7OBMzEv', [], '390059'), ('500115', [], '9LKbcpw2wp'), ('9LKbcpw2wp', [], '390059'), ('kABz7uhO3c', [], '390059')]","[('Steuer', [], 'inflation'), ('Krieges', [], 'Energiekosten'), ('Energiekosten', [], 'inflation'), ('Emigration', [], 'inflation')]","[('Steuererhöhungen', [], 'Inflation'), ('Krieg', [], 'Hohe Energiepreise'), ('Hohe Energiepreise', [], 'Inflation'), ('Migration', [], 'Inflation')]","{'Migration', 'Hohe Energiepreise', 'Steuererhöhungen'}","{'Migration', 'Krieg', 'Steuererhöhungen', 'Hohe Energiepreise'}","{('Hohe Energiepreise', (), 'Inflation'), ('Migration', (), 'Inflation'), ('Krieg', (), 'Hohe Energiepreise'), ('Steuererhöhungen', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Migration', (), 'Inflation'), ('Steuererhöhungen', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation')}"
20,442,"die Rohstoffkosten sind stark gestiegen, die Energiekosten sind gestiegen - teilweise mit dem Ukrainekrieg - inflation.","[('685235', [], '6cyFSFSFwC'), ('685235', [], 'SB93_inrhZ'), ('SB93_inrhZ', [], '774896'), ('6cyFSFSFwC', [], '774896')]","[('Ukrainekrieg', [], 'Energiekosten'), ('Ukrainekrieg', [], 'Rohstoffkosten'), ('Rohstoffkosten', [], 'inflation'), ('Energiekosten', [], 'inflation')]","[('Krieg', [], 'Hohe Energiepreise'), ('Krieg', [], 'Angebot (Rest)'), ('Angebot (Rest)', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation')]","{'Angebot (Rest)', 'Hohe Energiepreise'}","{'Krieg', 'Angebot (Rest)', 'Hohe Energiepreise'}","{('Krieg', (), 'Angebot (Rest)'), ('Hohe Energiepreise', (), 'Inflation'), ('Krieg', (), 'Hohe Energiepreise'), ('Angebot (Rest)', (), 'Inflation')}","{('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}","{('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation')}"
20,444,"mangelhafte politik, unfähige Berater und politiker - Sehr SPD und Grüne haben Deutschland an die Wand gefahren, schlecht reagiert und agiert und allen ndren die Schuld gegeben - inflation.","[('302670', [], '718548')]","[('mangelhafte politik', [], 'inflation')]","[('Politisches Missmanagement', [], 'Inflation')]",{'Politisches Missmanagement'},{'Politisches Missmanagement'},"{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,446,"energiepreisanstieg, Lieferkettenprobleme - garnicht - inflation.","[('554616', [], '977099'), ('297916', [], '977099')]","[('energiepreisanstieg', [], 'inflation'), ('Lieferkettenprobleme', [], 'inflation')]","[('Hohe Energiepreise', [], 'Inflation'), ('Lieferkettenprobleme', [], 'Inflation')]","{'Hohe Energiepreise', 'Lieferkettenprobleme'}","{'Hohe Energiepreise', 'Lieferkettenprobleme'}","{('Hohe Energiepreise', (), 'Inflation'), ('Lieferkettenprobleme', (), 'Inflation')}","{('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Lieferkettenprobleme', (), 'Inflation')}","{('Angebot', (), 'Inflation')}"
20,450,Ukraine  - Bin mir nicht sicher  - inflation.,"[('YSmn-PO9JZ', [], '164293')]","[('Ukraine', [], 'inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,453,Ukraine Krieg - Die Verhinderung der Lieferung aus der Ukraine durch Russland haben vorallem die Preise für Getreide in die Höhe getrieben. - inflation.,"[('978482', [], 'cHZnzPfe2N'), ('cHZnzPfe2N', [], '659841')]","[('Ukraine Krieg', [], 'Getreide'), ('Getreide', [], 'inflation')]","[('Krieg', [], 'Lebensmittelpreise'), ('Lebensmittelpreise', [], 'Inflation')]",{'Lebensmittelpreise'},"{'Lebensmittelpreise', 'Krieg'}","{('Krieg', (), 'Lebensmittelpreise'), ('Lebensmittelpreise', (), 'Inflation')}","{('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation')}","{('Lebensmittelpreise', (), 'Inflation')}","{('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation')}"
20,457,"Krieg Ukraine, Sanktionen gegen Russland, Zusammenbruch von Lieferketten - Allerdings sehr schwer einzuhalten, wenn es sich um einen der größten Handelspartner handelt. Auf der einen Seite hat ein Staat Werte . Wenn ein anderer krass dagegen verstößt , sind Sanktionen richtig. Allerdings sehr schwer einzuhalten, wenn es sich um einen der größten Handelspartner handelt. - inflation.","[('467055', [], '8hpXWeG30h'), ('8hpXWeG30h', [], '456486'), ('456486', [], '388998')]","[('Krieg', [], 'Sanktionen'), ('Sanktionen', [], 'Zusammenbruch von Lieferketten'), ('Zusammenbruch von Lieferketten', [], 'inflation')]","[('Krieg', [], 'Geopolitik'), ('Geopolitik', [], 'Lieferkettenprobleme'), ('Lieferkettenprobleme', [], 'Inflation')]",{'Lieferkettenprobleme'},"{'Krieg', 'Lieferkettenprobleme', 'Geopolitik'}","{('Krieg', (), 'Geopolitik'), ('Lieferkettenprobleme', (), 'Inflation'), ('Geopolitik', (), 'Lieferkettenprobleme')}","{('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation'), ('Andere', (), 'Andere')}","{('Lieferkettenprobleme', (), 'Inflation')}","{('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation'), ('Andere', (), 'Andere')}"
20,461,"Höhere Energiekosten , Lohnsteigerungen, Krieg, Umwelt - Die gesteigerten  Lohnkosten werden auf den Preis aufgeschlagen  - inflation.","[('P4egspjy6J', [], '174960'), ('719064', [], '174960'), ('251617', [], '174960'), ('158757', [], '174960')]","[('Energiekosten', [], 'inflation'), ('Lohnsteigerungen', [], 'inflation'), ('Krieg', [], 'inflation'), ('Umwelt', [], 'inflation')]","[('Hohe Energiepreise', [], 'Inflation'), ('Löhne', [], 'Inflation'), ('Krieg', [], 'Inflation'), ('Klimawandel', [], 'Inflation')]","{'Löhne', 'Klimawandel', 'Krieg', 'Hohe Energiepreise'}","{'Klimawandel', 'Krieg', 'Löhne', 'Hohe Energiepreise'}","{('Hohe Energiepreise', (), 'Inflation'), ('Klimawandel', (), 'Inflation'), ('Löhne', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Klimawandel', (), 'Inflation'), ('Löhne', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
20,464,"Russlands Überfall auf die Ukraine und die daraus resultierende Energieverknappung, dadurch stark gestiegene Energiekosten, Gelegenheit macht Preiserhöhung: Lebensmittelkonzerne haben Preise stärker erhöht als es erforderlich gewesen wäre - ich bin doch kein Wirtschaftsforscher, vllt. hängen die Faktoren gar nicht miteinander zusammen? Auch einzelne Krankheiten können bekanntlich bei gemeinsamen Auftreten tödlich wirken. 
 - inflation.","[('491266', [], 'Z1JXkI99MC'), ('Z1JXkI99MC', [], '392073'), ('jBjv92m5Hp', [], '2gW3cHH6-C'), ('2gW3cHH6-C', [], '392073')]","[('Russlands Überfall auf die Ukraine', [], 'Energieverknappung'), ('Energieverknappung', [], 'inflation'), ('stärker erhöht', [], 'Lebensmittelkonzerne'), ('Lebensmittelkonzerne', [], 'inflation')]","[('Krieg', [], 'Hohe Energiepreise'), ('Hohe Energiepreise', [], 'Inflation'), ('Preistreiberei', [], 'Lebensmittelpreise'), ('Lebensmittelpreise', [], 'Inflation')]","{'Lebensmittelpreise', 'Hohe Energiepreise'}","{'Krieg', 'Preistreiberei', 'Lebensmittelpreise', 'Hohe Energiepreise'}","{('Hohe Energiepreise', (), 'Inflation'), ('Lebensmittelpreise', (), 'Inflation'), ('Krieg', (), 'Hohe Energiepreise'), ('Preistreiberei', (), 'Lebensmittelpreise')}","{('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Lebensmittelpreise', (), 'Inflation')}","{('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation')}"
20,466,Krieg - Rohstoffmangel - inflation.,"[('698405', [], '291029'), ('eEv84_wl_h', [], '291029')]","[('Krieg', [], 'inflation'), ('Rohstoffmangel', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Angebot (Rest)', [], 'Inflation')]","{'Krieg', 'Angebot (Rest)'}","{'Krieg', 'Angebot (Rest)'}","{('Angebot (Rest)', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Angebot (Rest)', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
20,470,Covid - Covid hat alles verandert  - inflation.,"[('419549', [], '349132')]","[('Covid', [], 'inflation')]","[('Pandemie', [], 'Inflation')]",{'Pandemie'},{'Pandemie'},"{('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,471,"Ukraine Krieg, Energiepreise - Produktion von Lebensmitteln wurde teurer - inflation.","[('111583', [], '829800'), ('973737', [], '829800'), ('74WWzsy9ik', [], '829800'), ('973737', [], '74WWzsy9ik'), ('111583', [], '74WWzsy9ik')]","[('Ukraine Krieg', [], 'inflation'), ('Energiepreise', [], 'inflation'), ('Lebensmitteln', [], 'inflation'), ('Energiepreise', [], 'Lebensmitteln'), ('Ukraine Krieg', [], 'Lebensmitteln')]","[('Krieg', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation'), ('Lebensmittelpreise', [], 'Inflation'), ('Hohe Energiepreise', [], 'Lebensmittelpreise'), ('Krieg', [], 'Lebensmittelpreise')]","{'Lebensmittelpreise', 'Krieg', 'Hohe Energiepreise'}","{'Krieg', 'Lebensmittelpreise', 'Hohe Energiepreise'}","{('Lebensmittelpreise', (), 'Inflation'), ('Hohe Energiepreise', (), 'Lebensmittelpreise'), ('Hohe Energiepreise', (), 'Inflation'), ('Krieg', (), 'Lebensmittelpreise'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Angebot'), ('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation'), ('Angebot', (), 'Angebot')}","{('Lebensmittelpreise', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Angebot'), ('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation'), ('Angebot', (), 'Angebot')}"
20,472,"Lebensmittel Preise steigen, Energiekosten steigen - Lebensmittelpreise steigen unter anderem durch höhere Energiepreise [ Benzin, Strom, Gas] - inflation.","[('777511', [], '246255'), ('246255', [], '582814')]","[('Energiepreise', [], 'Lebensmittelpreise'), ('Lebensmittelpreise', [], 'inflation')]","[('Lebensmittelpreise', [], 'Lebensmittelpreise'), ('Lebensmittelpreise', [], 'Inflation')]",{'Lebensmittelpreise'},{'Lebensmittelpreise'},"{('Lebensmittelpreise', (), 'Inflation'), ('Lebensmittelpreise', (), 'Lebensmittelpreise')}","{('Angebot', (), 'Inflation'), ('Angebot', (), 'Angebot')}","{('Lebensmittelpreise', (), 'Inflation')}","{('Angebot', (), 'Inflation'), ('Angebot', (), 'Angebot')}"
20,473,"krieg, krieg - das weiss ich leider nicht - inflation.","[('108031', [], '899278')]","[('krieg', [], 'inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,474,"Krieg, Corona - Wir zahlen den Krieg für die Ukraiine - inflation.","[('399347', [], '270172'), ('169556', [], '270172')]","[('Krieg', [], 'inflation'), ('Corona', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Pandemie', [], 'Inflation')]","{'Krieg', 'Pandemie'}","{'Krieg', 'Pandemie'}","{('Krieg', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,478,"Ukraine krieg, Russland  - Lebensmittel Verteuerung und der Mindestlohn  - inflation.","[('423179', [], '666424'), ('kHOI7sIIlM', [], '666424'), ('EDhMGUK4as', [], '666424')]","[('Ukraine krieg', [], 'inflation'), ('Mindestlohn', [], 'inflation'), ('Lebensmittel', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Löhne', [], 'Inflation'), ('Lebensmittelpreise', [], 'Inflation')]","{'Löhne', 'Lebensmittelpreise', 'Krieg'}","{'Löhne', 'Lebensmittelpreise', 'Krieg'}","{('Lebensmittelpreise', (), 'Inflation'), ('Löhne', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Lebensmittelpreise', (), 'Inflation'), ('Löhne', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
20,480,Energiepreise  - Die Privaten Personen mussten auch direkt mehr für Strom und Benzin zahlen . - inflation.,"[('587685', [], '448721')]","[('Energiepreise', [], 'inflation')]","[('Hohe Energiepreise', [], 'Inflation')]",{'Hohe Energiepreise'},{'Hohe Energiepreise'},"{('Hohe Energiepreise', (), 'Inflation')}","{('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation')}","{('Angebot', (), 'Inflation')}"
20,483,geldmengen ausweitung - gestiegenes Geld drucken = gestiegene Inflation - inflation.,"[('yoHkNFz8hr', [], '105293')]","[('geldmengen', [], 'inflation')]","[('Geldpolitik', [], 'Inflation')]",{'Geldpolitik'},{'Geldpolitik'},"{('Geldpolitik', (), 'Inflation')}","{('Nachfrage', (), 'Inflation')}","{('Geldpolitik', (), 'Inflation')}","{('Nachfrage', (), 'Inflation')}"
20,485,"Corona, Flüchtlinge - Weiß nicht - inflation.","[('314148', [], '956970'), ('2rCqRyNpv_', [], '956970')]","[('Corona', [], 'inflation'), ('Flüchtlinge', [], 'inflation')]","[('Pandemie', [], 'Inflation'), ('Migration', [], 'Inflation')]","{'Migration', 'Pandemie'}","{'Migration', 'Pandemie'}","{('Migration', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Migration', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,491,"Corona krise, Ukraine krieg - Gar nicht  - inflation.","[('161002', [], '314675'), ('382397', [], '314675')]","[('Corona krise', [], 'inflation'), ('Ukraine krieg', [], 'inflation')]","[('Pandemie', [], 'Inflation'), ('Krieg', [], 'Inflation')]","{'Krieg', 'Pandemie'}","{'Krieg', 'Pandemie'}","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,492,"Corona Krise , Kriege - l aus Russland ist gestoppt größtenteils, und es wird insgesamt immer alles teurer, Inflationsrate steigt immens... - inflation.","[('954646', [], '501644'), ('762156', [], '501644')]","[('Corona Krise', [], 'inflation'), ('Kriege', [], 'inflation')]","[('Pandemie', [], 'Inflation'), ('Krieg', [], 'Inflation')]","{'Krieg', 'Pandemie'}","{'Krieg', 'Pandemie'}","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,494,"Spritpreise, Im supermarkt, Beim bäcker, Beim mezga, Im freizeitpark - Über all steigen dort die Preise.  Sie steigen sehr enorm ,aber ich glaube , dass es etwas.runtergehen wird . - inflation.","[('667709', [], '581131'), ('pmhV3pIA4b', [], '581131')]","[('Spritpreise', [], 'inflation'), ('bäcker', [], 'inflation')]","[('Hohe Energiepreise', [], 'Inflation'), ('Lebensmittelpreise', [], 'Inflation')]","{'Lebensmittelpreise', 'Hohe Energiepreise'}","{'Lebensmittelpreise', 'Hohe Energiepreise'}","{('Hohe Energiepreise', (), 'Inflation'), ('Lebensmittelpreise', (), 'Inflation')}","{('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Lebensmittelpreise', (), 'Inflation')}","{('Angebot', (), 'Inflation')}"
20,497,"Urkrainekrieg, Israelkrieg, Politische Streitereien in der Regierung , Auflösung der Regierung  - Wie lächerlich ist das denn, die Politik soll zusammen arbeiten, Entscheidungen für Deutschland und die Bürger treffen, sie nicht zanken und Lachnummer werden. - inflation.","[('698010', [], '198153'), ('769565', [], '198153')]","[('Politische Streitereien in der Regierung', [], 'inflation'), ('Urkrainekrieg', [], 'inflation')]","[('Politisches Missmanagement', [], 'Inflation'), ('Krieg', [], 'Inflation')]","{'Politisches Missmanagement', 'Krieg'}","{'Politisches Missmanagement', 'Krieg'}","{('Politisches Missmanagement', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Politisches Missmanagement', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,500,"Rohstoffknappheit, Arbeitskräftemangel - Der deutsche Bildungssystem schuld . Der Wetterumschwung- Klimawandel sorgt dafür, dass nicht alle Rohstoffe wie wir es kennen noch verfügbar sind. Fähige Arbeitskräfte zu finden war schon immer schwer, je nach Branche werden bestimmte Ausbildungen benötigt, nicht jeder qualifiziert sich dafür, daran ist auch das deutsche Bildungssystem schuld . - inflation.","[('517545', [], '210751'), ('954330', [], '994881'), ('994881', [], '210751')]","[('Arbeitskräftemangel', [], 'inflation'), ('Klimawandel', [], 'Rohstoffknappheit'), ('Rohstoffknappheit', [], 'inflation')]","[('Arbeitskräftemangel', [], 'Inflation'), ('Klimawandel', [], 'Angebot (Rest)'), ('Angebot (Rest)', [], 'Inflation')]","{'Angebot (Rest)', 'Arbeitskräftemangel'}","{'Klimawandel', 'Angebot (Rest)', 'Arbeitskräftemangel'}","{('Arbeitskräftemangel', (), 'Inflation'), ('Klimawandel', (), 'Angebot (Rest)'), ('Angebot (Rest)', (), 'Inflation')}","{('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation')}","{('Arbeitskräftemangel', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}","{('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation')}"
20,504,Krieg - Weiß nicht  - inflation.,"[('455421', [], '164084')]","[('Krieg', [], 'inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,508,Migration  - Es gibt zuviel Migration in Deutschland  - inflation.,"[('657674', [], '382339')]","[('Migration', [], 'inflation')]","[('Migration', [], 'Inflation')]",{'Migration'},{'Migration'},"{('Migration', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Migration', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,509,"Corona Krise, Krieg in der Ukraine - Verknappung von Waren aufgrund von Handelseinschränkungen im internationalen Warenverkehr. - inflation.","[('603296', [], '902137'), ('356038', [], '902137'), ('9iawcZ3KGB', [], 'Rt8ohjppnU'), ('Rt8ohjppnU', [], '902137')]","[('Corona Krise', [], 'inflation'), ('Krieg in der Ukraine', [], 'inflation'), ('Handelseinschränkungen', [], 'Verknappung'), ('Verknappung', [], 'inflation')]","[('Pandemie', [], 'Inflation'), ('Krieg', [], 'Inflation'), ('Lieferkettenprobleme', [], 'Angebot (Rest)'), ('Angebot (Rest)', [], 'Inflation')]","{'Krieg', 'Pandemie', 'Angebot (Rest)'}","{'Krieg', 'Pandemie', 'Angebot (Rest)', 'Lieferkettenprobleme'}","{('Angebot (Rest)', (), 'Inflation'), ('Lieferkettenprobleme', (), 'Angebot (Rest)'), ('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation'), ('Angebot', (), 'Angebot')}","{('Angebot (Rest)', (), 'Inflation'), ('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation'), ('Angebot', (), 'Angebot')}"
20,513,"Klimawandel, Krieg - Sie beeinflussen die Preise und Kosten auf dem internationalen Markt. - inflation.","[('423192', [], '652822'), ('935785', [], '652822')]","[('Klimawandel', [], 'inflation'), ('Krieg', [], 'inflation')]","[('Klimawandel', [], 'Inflation'), ('Krieg', [], 'Inflation')]","{'Klimawandel', 'Krieg'}","{'Klimawandel', 'Krieg'}","{('Klimawandel', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Klimawandel', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,515,"Gierflation, Krieg Ukraine , Ampel  Politik , Händler  - Alle unfähig oder gierig  - inflation.","[('710639', [], '549311'), ('329302', [], '549311'), ('574513', [], '549311')]","[('Gierflation', [], 'inflation'), ('Krieg', [], 'inflation'), ('Ampel  Politik', [], 'inflation')]","[('Preistreiberei', [], 'Inflation'), ('Krieg', [], 'Inflation'), ('Politisches Missmanagement', [], 'Inflation')]","{'Politisches Missmanagement', 'Krieg', 'Preistreiberei'}","{'Politisches Missmanagement', 'Krieg', 'Preistreiberei'}","{('Preistreiberei', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Preistreiberei', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
