annotator,item_id,text,feature_six,agreed_feature_six
20,323,"Ukrainekrieg, Sanktionen gegenüber Russland - Durch steigen die Preise. . Durch den Ukrainekrieg und die nachfolgenden Sanktionen durch die EU haben sich die Preise für Rohstoffe, Energie und Getreide erhöht. Durch den Preisanstieg im Energiesektor hat sich die Produktion von Gütern in Deutschland verteuert. Die Kosten werden auf die Verbraucher umgelegt und dadurch steigen die Preise. . - inflation.","{('Hohe Energiepreise', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}",
21,323,"Ukrainekrieg, Sanktionen gegenüber Russland - Durch steigen die Preise. . Durch den Ukrainekrieg und die nachfolgenden Sanktionen durch die EU haben sich die Preise für Rohstoffe, Energie und Getreide erhöht. Durch den Preisanstieg im Energiesektor hat sich die Produktion von Gütern in Deutschland verteuert. Die Kosten werden auf die Verbraucher umgelegt und dadurch steigen die Preise. . - inflation.","{('Lieferkettenprobleme', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}",
20,324,"Ukraine Krieg , Steigende Energiekosten  - Allgemeine Steigerungen durch den Ukrainekrieg, auch die CO 2 Besteuerung, steigende Gehälter  - inflation.","{('Steuererhöhungen', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation'), ('Löhne', (), 'Inflation')}",
21,324,"Ukraine Krieg , Steigende Energiekosten  - Allgemeine Steigerungen durch den Ukrainekrieg, auch die CO 2 Besteuerung, steigende Gehälter  - inflation.","{('Steuererhöhungen', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Löhne', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}",
20,325,"Anstieg der Materialkosten, Erhöhte Produktionskosten - Insgesamt wird momentan alles teuere- Benzin, Strom, usw. was natürlich auch in den Firmen zu Buche schlägt. Löhne müssen auch angepasst werden - inflation.","{('Löhne', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}",
21,325,"Anstieg der Materialkosten, Erhöhte Produktionskosten - Insgesamt wird momentan alles teuere- Benzin, Strom, usw. was natürlich auch in den Firmen zu Buche schlägt. Löhne müssen auch angepasst werden - inflation.","{('Löhne', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}",
20,328,"Ukrainekrieg, Gier der Händler  - Der Hanemdel nimmt den Krieg als Ausrede für überzogenen Preisanstieg - inflation.","{('Krieg', (), 'Inflation'), ('Preistreiberei', (), 'Inflation')}",
21,328,"Ukrainekrieg, Gier der Händler  - Der Hanemdel nimmt den Krieg als Ausrede für überzogenen Preisanstieg - inflation.","{('Preistreiberei', (), 'Inflation')}",
20,330,"Der Krieg in der Ukraine, Höhere Energiekosten - Durch den Krieg mussten wir uns neue Energiquellen suchen - inflation.","{('Hohe Energiepreise', (), 'Inflation')}",
21,330,"Der Krieg in der Ukraine, Höhere Energiekosten - Durch den Krieg mussten wir uns neue Energiquellen suchen - inflation.","{('Hohe Energiepreise', (), 'Inflation')}",
20,332,"Wirtschaft , Krieg - Durch die schlechte Wirtschaftslage unter anderem durch Krieg ist alles schlechter geworden. Mir fallen jetzt hier keine weiteren Sätze dazu ein.  - inflation.","{('Ökonomische Krise', (), 'Inflation')}",
21,332,"Wirtschaft , Krieg - Durch die schlechte Wirtschaftslage unter anderem durch Krieg ist alles schlechter geworden. Mir fallen jetzt hier keine weiteren Sätze dazu ein.  - inflation.","{('Ökonomische Krise', (), 'Inflation'), ('Krieg', (), 'Inflation')}",
20,333,"Ukraine Krieg , Corona, Höhere Kosten bei Rohstoffen  - Durch den Ukraine Krieg ist Gas viel teurer geworden  - inflation.","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}",
21,333,"Ukraine Krieg , Corona, Höhere Kosten bei Rohstoffen  - Durch den Ukraine Krieg ist Gas viel teurer geworden  - inflation.","{('Pandemie', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}",
20,334,"Warenmangel , Mehr Geld, Kleineres Angebot größere nachfrage - Es gibt weniger Wäre (Angebot) doch die Menschen haben mehr Geld und wollen es Ausgeben (Nachfrage) - inflation.","{('Nachfrage (Rest)', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}",
21,334,"Warenmangel , Mehr Geld, Kleineres Angebot größere nachfrage - Es gibt weniger Wäre (Angebot) doch die Menschen haben mehr Geld und wollen es Ausgeben (Nachfrage) - inflation.","{('Nachfrage (Rest)', (), 'Inflation')}",
20,335,"Krieg, Geschäft , Arbeit, Bauern, Schulen  - Ich denke es liegt mehr an den Krieg.
Also den Krieg in ukraine das alles so kamm.
Mit den steigenen Preisen.  - inflation.","{('Krieg', (), 'Inflation')}",
21,335,"Krieg, Geschäft , Arbeit, Bauern, Schulen  - Ich denke es liegt mehr an den Krieg.
Also den Krieg in ukraine das alles so kamm.
Mit den steigenen Preisen.  - inflation.","{('Krieg', (), 'Inflation')}",
20,336,"Geldpolitik der EZB, Politische Veränderungen (national und global), Gestiegene Verbraucherpreise , Sinkende Rohstoffvorkommen, Geldumlauf - Oder werden Rohstoffe knapper, dann steigen auch die Preise. - inflation.","{('Angebot (Rest)', (), 'Inflation'), ('Geopolitik', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation'), ('Geldpolitik', (), 'Inflation')}",
21,336,"Geldpolitik der EZB, Politische Veränderungen (national und global), Gestiegene Verbraucherpreise , Sinkende Rohstoffvorkommen, Geldumlauf - Oder werden Rohstoffe knapper, dann steigen auch die Preise. - inflation.","{('Angebot (Rest)', (), 'Inflation'), ('Inflation', (), 'Inflation'), ('Geopolitik', (), 'Inflation'), ('Geldpolitik', (), 'Inflation')}",
20,337,"Corona Pandemie , Ukraine Russland Konflikt  - Weiß ich nicht - inflation.","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}",
21,337,"Corona Pandemie , Ukraine Russland Konflikt  - Weiß ich nicht - inflation.","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}",
20,338,"Krieg in der Ukraine , Hohe Energiekosten - . Das wirkt sich auf die Preise aus . Der Krieg in der Ukraine geht einher mit den Sanktionen der westlichen Länder gegen Russland . Dies hat zur Folge , dass kein russisches Gas mehr gekauft wird und statt dessen € teureres € Gas etc.. das wirkt sich auf die Preise aus . - inflation.","{('Hohe Energiepreise', (), 'Inflation')}",
21,338,"Krieg in der Ukraine , Hohe Energiekosten - . Das wirkt sich auf die Preise aus . Der Krieg in der Ukraine geht einher mit den Sanktionen der westlichen Länder gegen Russland . Dies hat zur Folge , dass kein russisches Gas mehr gekauft wird und statt dessen € teureres € Gas etc.. das wirkt sich auf die Preise aus . - inflation.","{('Lieferkettenprobleme', (), 'Inflation')}",
20,339,"Die Energiekosten, Die Mietkosten, Die Personalkosten, Steuern, Krankenkasse - Da haben die Konzerne ihre Verdienste noch geschraubt und das wäre bei vielen nicht nötig. . - inflation.","{('Steuererhöhungen', (), 'Inflation'), ('Löhne', (), 'Inflation'), ('Wohnraum', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}",
21,339,"Die Energiekosten, Die Mietkosten, Die Personalkosten, Steuern, Krankenkasse - Da haben die Konzerne ihre Verdienste noch geschraubt und das wäre bei vielen nicht nötig. . - inflation.","{('Wohnraum', (), 'Inflation'), ('Preistreiberei', (), 'Inflation'), ('Steuererhöhungen', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation'), ('Löhne', (), 'Inflation')}",
20,340,"Ukrainekrieg , Gaspreisanstieg, Mieterhöhung, Lebensmittelpreise stiegen , Lohnerhöhungen  - Krieg in der Ukraine, Gaspreise steigen, Baumaterial steigen dadurch wird bauen teurer, Mietpreise steigen, Lebensmittelpreise steigen wie Mehl, da die Ukraine ihre Mehlprodukte nicht mehr nach Europa verkaufen kann, - inflation.","{('Krieg', (), 'Inflation'), ('Löhne', (), 'Inflation'), ('Wohnraum', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}",
21,340,"Ukrainekrieg , Gaspreisanstieg, Mieterhöhung, Lebensmittelpreise stiegen , Lohnerhöhungen  - Krieg in der Ukraine, Gaspreise steigen, Baumaterial steigen dadurch wird bauen teurer, Mietpreise steigen, Lebensmittelpreise steigen wie Mehl, da die Ukraine ihre Mehlprodukte nicht mehr nach Europa verkaufen kann, - inflation.","{('Lebensmittelpreise', (), 'Inflation'), ('Löhne', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}",
20,341,"Fehlgeleitete Politik in Deutschland , Habgier der reichen die,  die Krisen dieser Welt zu ihrer Bereicherung genutzt haben  - Die Politik ist Teil der reichen elite und deshalb unwillens etwas zu ändern  - inflation.","{('Preistreiberei', (), 'Inflation')}",
21,341,"Fehlgeleitete Politik in Deutschland , Habgier der reichen die,  die Krisen dieser Welt zu ihrer Bereicherung genutzt haben  - Die Politik ist Teil der reichen elite und deshalb unwillens etwas zu ändern  - inflation.","{('Preistreiberei', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation')}",
20,342,Schlechtere wirtschaft -  Preise in einem Land von Jahr zu Jahr steigen gemessen durch die wirstschaft - inflation.,"{('Ökonomische Krise', (), 'Inflation')}",
21,342,Schlechtere wirtschaft -  Preise in einem Land von Jahr zu Jahr steigen gemessen durch die wirstschaft - inflation.,"{('Ökonomische Krise', (), 'Inflation')}",
20,343,"Krieg in der Ukraine / Energiepreise, Handelskonflikte / Zölle, US-Zinspolitik - Der Krieg in der Ukraine hat zu einem Anstieg der Energiepreise geführt. - inflation.","{('Hohe Energiepreise', (), 'Inflation'), ('Geopolitik', (), 'Inflation'), ('Geldpolitik', (), 'Inflation')}",
21,343,"Krieg in der Ukraine / Energiepreise, Handelskonflikte / Zölle, US-Zinspolitik - Der Krieg in der Ukraine hat zu einem Anstieg der Energiepreise geführt. - inflation.","{('Zölle', (), 'Inflation'), ('Geopolitik', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}",
20,344,"Kosten Erhöhung , Steuern Erhöhung , Lebensunterhalt , Anstieg der Lebensmittel , Anstieg des Lebensweisen  - Der Lebensstil wird teuer und die Gehälter bleiben gleich. Die Politik wird weniger und das Ansehen auch - inflation.","{('Steuererhöhungen', (), 'Inflation'), ('Lebensmittelpreise', (), 'Inflation')}",
21,344,"Kosten Erhöhung , Steuern Erhöhung , Lebensunterhalt , Anstieg der Lebensmittel , Anstieg des Lebensweisen  - Der Lebensstil wird teuer und die Gehälter bleiben gleich. Die Politik wird weniger und das Ansehen auch - inflation.","{('Steuererhöhungen', (), 'Inflation'), ('Inflation', (), 'Inflation'), ('Lebensmittelpreise', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation')}",
20,345,"krieg, umwelt - vieles - inflation.","{('Krieg', (), 'Inflation'), ('Klimawandel', (), 'Inflation')}",
21,345,"krieg, umwelt - vieles - inflation.","{('Krieg', (), 'Inflation'), ('Klimawandel', (), 'Inflation')}",
20,346,"Differenzen im Ausland, Zusammenbruch der ampelregierung  - Kann ich garnicht genau beschreiben, da alles so schnell ging und man mit Neuigkeiten aus dem Ausland sowie dann auch aus dem Inland konfrontiert wurde  - inflation.","{('Geopolitik', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation')}",
21,346,"Differenzen im Ausland, Zusammenbruch der ampelregierung  - Kann ich garnicht genau beschreiben, da alles so schnell ging und man mit Neuigkeiten aus dem Ausland sowie dann auch aus dem Inland konfrontiert wurde  - inflation.","{('Geopolitik', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation')}",
20,347,"Energiepreise, Lieferprobleme, Rückgang der Globalisierung, Lohnsteigerungen - Diese Faktoren hängen alle miteinander zusammen bzw. bauen aufeinander auf.
Zum Beispiel zuerst steigende Inflation durch Energiepreise, dann dadurch erhöhte Lohnsteigerungen die wiederum die Inflation erhöhen. - inflation.","{('Lieferkettenprobleme', (), 'Inflation'), ('Löhne', (), 'Inflation'), ('Inflation', (), 'Inflation')}",
21,347,"Energiepreise, Lieferprobleme, Rückgang der Globalisierung, Lohnsteigerungen - Diese Faktoren hängen alle miteinander zusammen bzw. bauen aufeinander auf.
Zum Beispiel zuerst steigende Inflation durch Energiepreise, dann dadurch erhöhte Lohnsteigerungen die wiederum die Inflation erhöhen. - inflation.","{('Lieferkettenprobleme', (), 'Inflation'), ('Löhne', (), 'Inflation'), ('Geopolitik', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}",
20,349,"gestiegene Energiekosten wegen Krieg, wirtschaftlich schlechte Absatzlage, Zölle, Umwelteinflüsse auf Nahrungsmittelproduktion, Versorgungsengpässe - Umwelteinflüsse beeinträchtigen die Ernten und Erträge. - inflation.","{('Zölle', (), 'Inflation'), ('Ökonomische Krise', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Lebensmittelpreise', (), 'Inflation'), ('Lieferkettenprobleme', (), 'Inflation')}",
21,349,"gestiegene Energiekosten wegen Krieg, wirtschaftlich schlechte Absatzlage, Zölle, Umwelteinflüsse auf Nahrungsmittelproduktion, Versorgungsengpässe - Umwelteinflüsse beeinträchtigen die Ernten und Erträge. - inflation.","{('Ökonomische Krise', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}",
20,350,"Corona, Einwanderung , Staatsausgaben , Zu viele schulden, Zu viel Hartz4  - Die Regierung ist schuld sonst Niemand  - inflation.","{('Pandemie', (), 'Inflation'), ('Migration', (), 'Inflation'), ('Staatsausgaben', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation')}",
21,350,"Corona, Einwanderung , Staatsausgaben , Zu viele schulden, Zu viel Hartz4  - Die Regierung ist schuld sonst Niemand  - inflation.","{('Migration', (), 'Inflation'), ('Staatsausgaben', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation'), ('Pandemie', (), 'Inflation'), ('Hohe Staatsschulden', (), 'Inflation')}",
20,351,"falsche politik, schlechte parteiprogramme - weil politiker alle korrupt sind und unsere steuergelder verschwenden.  - inflation.","{('Staatsausgaben', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation')}",
21,351,"falsche politik, schlechte parteiprogramme - weil politiker alle korrupt sind und unsere steuergelder verschwenden.  - inflation.","{('Staatsausgaben', (), 'Inflation')}",
20,352,"Krieg in Ukraine , Politik - Somit erhöht sich der Preis, wenn wäre da ist! - inflation.","{('Krieg', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation')}",
21,352,"Krieg in Ukraine , Politik - Somit erhöht sich der Preis, wenn wäre da ist! - inflation.","{('Krieg', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation')}",
20,353,"Ukraine-Krieg, Spätfolgen von Corona - sie hängen nicht wirklich zusammen. sie sind voneinander unabhängig - inflation.","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}",
21,353,"Ukraine-Krieg, Spätfolgen von Corona - sie hängen nicht wirklich zusammen. sie sind voneinander unabhängig - inflation.","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}",
20,356,"Rent, Grocery, Biliing, Outdoor Activeties, Tax - This results in financial strain, especially for those with lower incomes. Inflation increases the cost of rent, food, and groceries, making everyday essentials more expensive. Higher taxes on goods and property also contribute to rising costs, affecting people's ability to afford basic needs. This results in financial strain, especially for those with lower incomes. - inflation.","{('Steuererhöhungen', (), 'Inflation'), ('Lebensmittelpreise', (), 'Inflation'), ('Wohnraum', (), 'Inflation')}",
21,356,"Rent, Grocery, Biliing, Outdoor Activeties, Tax - This results in financial strain, especially for those with lower incomes. Inflation increases the cost of rent, food, and groceries, making everyday essentials more expensive. Higher taxes on goods and property also contribute to rising costs, affecting people's ability to afford basic needs. This results in financial strain, especially for those with lower incomes. - inflation.","{('Lebensmittelpreise', (), 'Inflation'), ('Wohnraum', (), 'Inflation')}",
20,357,"Ukraine-Krieg, Mitnahmeeffekt von Unternehmen - die Faktoren hängen vollständig zusammen - inflation.","{('Krieg', (), 'Inflation'), ('Preistreiberei', (), 'Inflation')}",
21,357,"Ukraine-Krieg, Mitnahmeeffekt von Unternehmen - die Faktoren hängen vollständig zusammen - inflation.","{('Krieg', (), 'Inflation'), ('Preistreiberei', (), 'Inflation')}",
20,358,"krieg - das ist schwer zu beschreiben, die beischaffung usw - inflation.","{('Krieg', (), 'Inflation')}",
21,358,"krieg - das ist schwer zu beschreiben, die beischaffung usw - inflation.","{('Krieg', (), 'Inflation')}",
20,359,"Strom, Krieg - keine Ahnung - inflation.","{('Krieg', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}",
21,359,"Strom, Krieg - keine Ahnung - inflation.","{('Krieg', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}",
20,360,"Fehler bei politischen Entscheidungen, Zu hohe Steuern und Abgaben, Hersteller wollen jedes Jahr Gewinnzuwachs,was vollkommen unmöglich ist - Fehlpolitik, falsche Einstellung der Wirtschaft.Zu hohe Energiekosten,Abgaben,Steuern.Versicherungen explodieren.Zu viele Auflagen.Explodierendes Beamtentum und Pensionen - inflation.","{('Steuererhöhungen', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation'), ('Preistreiberei', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation')}",
21,360,"Fehler bei politischen Entscheidungen, Zu hohe Steuern und Abgaben, Hersteller wollen jedes Jahr Gewinnzuwachs,was vollkommen unmöglich ist - Fehlpolitik, falsche Einstellung der Wirtschaft.Zu hohe Energiekosten,Abgaben,Steuern.Versicherungen explodieren.Zu viele Auflagen.Explodierendes Beamtentum und Pensionen - inflation.","{('Staatsausgaben', (), 'Inflation'), ('Preistreiberei', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation'), ('Steuererhöhungen', (), 'Inflation'), ('Ökonomische Krise', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation'), ('Hohe Staatsschulden', (), 'Inflation')}",
