annotator,item_id,text,triples,triples_surface_form,triples_label_form,feature_one,feature_two,feature_four,feature_five,feature_six,feature_seven
20,515,"Gierflation, Krieg Ukraine , Ampel  Politik , Händler  - Alle unfähig oder gierig  - inflation.","[('710639', [], '549311'), ('329302', [], '549311'), ('574513', [], '549311')]","[('Gierflation', [], 'inflation'), ('Krieg', [], 'inflation'), ('Ampel  Politik', [], 'inflation')]","[('Preistreiberei', [], 'Inflation'), ('Krieg', [], 'Inflation'), ('Politisches Missmanagement', [], 'Inflation')]","{'Politisches Missmanagement', 'Krieg', 'Preistreiberei'}","{'Politisches Missmanagement', 'Krieg', 'Preistreiberei'}","{('Preistreiberei', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Preistreiberei', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,519,"Krieg , Weniger Lebensmittel , Wetter  - Krieg  - inflation.","[('758547', [], '597888'), ('587267', [], '597888'), ('818951', [], '597888')]","[('Krieg', [], 'inflation'), ('Weniger Lebensmittel', [], 'inflation'), ('Wetter', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Lebensmittelpreise', [], 'Inflation'), ('Klimawandel', [], 'Inflation')]","{'Klimawandel', 'Lebensmittelpreise', 'Krieg'}","{'Klimawandel', 'Lebensmittelpreise', 'Krieg'}","{('Lebensmittelpreise', (), 'Inflation'), ('Klimawandel', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Lebensmittelpreise', (), 'Inflation'), ('Klimawandel', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
20,530,"Corona , Wirtschaft - Durch Corona, ist die Wirtschaft  teilweise in die Brüche gegangen - inflation.","[('561470', [], 'CLKje8yzAI'), ('CLKje8yzAI', [], '432426')]","[('Corona', [], 'Wirtschaft'), ('Wirtschaft', [], 'inflation')]","[('Pandemie', [], 'Ökonomische Krise'), ('Ökonomische Krise', [], 'Inflation')]",{'Ökonomische Krise'},"{'Pandemie', 'Ökonomische Krise'}","{('Pandemie', (), 'Ökonomische Krise'), ('Ökonomische Krise', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Andere', (), 'Andere')}","{('Ökonomische Krise', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Andere', (), 'Andere')}"
20,536,Der ukraine krieg corona vorbei - Keine - inflation.,"[('494136', [], '837161'), ('299848', [], '837161')]","[('ukraine krieg', [], 'inflation'), ('corona', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Pandemie', [], 'Inflation')]","{'Krieg', 'Pandemie'}","{'Krieg', 'Pandemie'}","{('Krieg', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,541,"Corona Pandemie , Suezz Kanal, Ukraine Krieg - Es hat alles mit der Corona Pandemie im Jahre 2020 Angefangen und endete mit dem Ukraine Krieg  - inflation.","[('634290', [], '247969'), ('810845', [], '247969'), ('doL1XlaVnZ', [], '247969')]","[('Corona Pandemie', [], 'inflation'), ('Ukraine Krieg', [], 'inflation'), ('Suezz', [], 'inflation')]","[('Pandemie', [], 'Inflation'), ('Krieg', [], 'Inflation'), ('Lieferkettenprobleme', [], 'Inflation')]","{'Krieg', 'Pandemie', 'Lieferkettenprobleme'}","{'Krieg', 'Pandemie', 'Lieferkettenprobleme'}","{('Lieferkettenprobleme', (), 'Inflation'), ('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Lieferkettenprobleme', (), 'Inflation'), ('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
20,545,"Benzinpreise, Lieferung - Krieg in ukraine und nahost - inflation.","[('740878', [], '913670'), ('367845', [], '913670'), ('-xxwHADv51', [], '913670')]","[('Lieferung', [], 'inflation'), ('Krieg', [], 'inflation'), ('Benzinpreise', [], 'inflation')]","[('Lieferkettenprobleme', [], 'Inflation'), ('Krieg', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation')]","{'Krieg', 'Hohe Energiepreise', 'Lieferkettenprobleme'}","{'Krieg', 'Hohe Energiepreise', 'Lieferkettenprobleme'}","{('Hohe Energiepreise', (), 'Inflation'), ('Lieferkettenprobleme', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Lieferkettenprobleme', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
20,550,"Energiekosten Heizen, Lebensmittel, Versicherungen, Strom  - Der Warenkorb zur Ermittlung der Inflation ist falsch, da die punktuellen Preissteigerungen für bestimmte Artikel überproportional gestiegen sind. - inflation.","[('930567', [], '628623'), ('P3KXpqEa6e', [], '628623')]","[('Energiekosten', [], 'inflation'), ('Lebensmittel', [], 'inflation')]","[('Hohe Energiepreise', [], 'Inflation'), ('Lebensmittelpreise', [], 'Inflation')]","{'Lebensmittelpreise', 'Hohe Energiepreise'}","{'Lebensmittelpreise', 'Hohe Energiepreise'}","{('Hohe Energiepreise', (), 'Inflation'), ('Lebensmittelpreise', (), 'Inflation')}","{('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Lebensmittelpreise', (), 'Inflation')}","{('Angebot', (), 'Inflation')}"
20,553,"Angebot und Nachfrage, Zu viel Geld im Umlauf, Knappheit von Dinge n - Aufgrund der Knappheit verschiedener Rohstoffe etc. bzw. verursacht durch Ukraine Krieg oder allgemeine Ressourcen Aufbrauchung auf der Erde, steigen die Kosten. Hinzu kommt, dass dann weniger gekauft wird, da es teurer ist -> Preise steigen meist noch mehr, da geringere Abnahmemengen höhere Preise hervorrufen. - inflation.","[('433562', [], '5MLqEXleNW'), ('5MLqEXleNW', [], '773043'), ('192361', [], '773043'), ('N1sigqSXkF', [], '773043')]","[('Ukraine Krieg', [], 'Knappheit'), ('Knappheit', [], 'inflation'), ('Nachfrage', [], 'inflation'), ('Geld', [], 'inflation')]","[('Krieg', [], 'Angebot (Rest)'), ('Angebot (Rest)', [], 'Inflation'), ('Nachfrage (Rest)', [], 'Inflation'), ('Geldpolitik', [], 'Inflation')]","{'Geldpolitik', 'Angebot (Rest)', 'Nachfrage (Rest)'}","{'Krieg', 'Angebot (Rest)', 'Nachfrage (Rest)', 'Geldpolitik'}","{('Krieg', (), 'Angebot (Rest)'), ('Angebot (Rest)', (), 'Inflation'), ('Geldpolitik', (), 'Inflation'), ('Nachfrage (Rest)', (), 'Inflation')}","{('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation'), ('Nachfrage', (), 'Inflation')}","{('Geldpolitik', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation'), ('Nachfrage (Rest)', (), 'Inflation')}","{('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation'), ('Nachfrage', (), 'Inflation')}"
20,554,"krieg in der ukraine, klima, knappheit, rohstoffmangel - nachfrage bestimmt den preis - inflation.","[('882538', [], '463738'), ('235936', [], '463738'), ('802568', [], '463738'), ('124527', [], '463738')]","[('krieg', [], 'inflation'), ('klima', [], 'inflation'), ('knappheit', [], 'inflation'), ('nachfrage', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Klimawandel', [], 'Inflation'), ('Angebot (Rest)', [], 'Inflation'), ('Nachfrage (Rest)', [], 'Inflation')]","{'Klimawandel', 'Krieg', 'Nachfrage (Rest)', 'Angebot (Rest)'}","{'Klimawandel', 'Krieg', 'Angebot (Rest)', 'Nachfrage (Rest)'}","{('Klimawandel', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Nachfrage (Rest)', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation'), ('Nachfrage', (), 'Inflation')}","{('Klimawandel', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Nachfrage (Rest)', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation'), ('Nachfrage', (), 'Inflation')}"
20,555,"Ukrainekrieg, Klimawandel - Ich denke gar nicht. Der Ukrainekrieg hängt für mich nicht mit dem Klimawandel zusammen. - inflation.","[('627551', [], '505417'), ('515012', [], '505417')]","[('Ukrainekrieg', [], 'inflation'), ('Klimawandel', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Klimawandel', [], 'Inflation')]","{'Klimawandel', 'Krieg'}","{'Klimawandel', 'Krieg'}","{('Klimawandel', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Klimawandel', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,557,"Russland-Ukraine Krieg, Fachkräfte Mangel, Import engpassen, Rohstoffkosten, Steigende kosten an Betriebsmitteln - hängen eng miteinander zusammen, da sie sich gegenseitig beeinflussen können.Höhere Preise können wiederum Lohnerhöhungen nach sich ziehen, um Kaufkraftverluste auszugleichen, was die Kosten für Unternehmen weiter erhöht - inflation.","[('330461', [], '882604'), ('957659', [], '882604'), ('384044', [], '882604'), ('112829', [], '384044'), ('WqRRIrJghz', [], '882604'), ('R6beM2-FR_', [], '882604')]","[('Russland-Ukraine Krieg', [], 'inflation'), ('Fachkräfte Mangel', [], 'inflation'), ('Lohnerhöhungen', [], 'inflation'), ('Höhere Preise', [], 'Lohnerhöhungen'), ('Betriebsmitteln', [], 'inflation'), ('engpassen', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Arbeitskräftemangel', [], 'Inflation'), ('Löhne', [], 'Inflation'), ('Inflation', [], 'Löhne'), ('Angebot (Rest)', [], 'Inflation'), ('Lieferkettenprobleme', [], 'Inflation')]","{'Krieg', 'Angebot (Rest)', 'Arbeitskräftemangel', 'Lieferkettenprobleme', 'Löhne'}","{'Krieg', 'Angebot (Rest)', 'Arbeitskräftemangel', 'Lieferkettenprobleme', 'Löhne'}","{('Lieferkettenprobleme', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation'), ('Löhne', (), 'Inflation'), ('Inflation', (), 'Löhne'), ('Arbeitskräftemangel', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation'), ('Inflation', (), 'Angebot')}","{('Lieferkettenprobleme', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation'), ('Löhne', (), 'Inflation'), ('Arbeitskräftemangel', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation'), ('Inflation', (), 'Angebot')}"
20,558,"Gewinn von Zwischenhändlern, Gewinn von Händlern (Geschäfte, Dienstleister,...) , Betrügerische, illegale Zusammenarbeit von Händlern , Gewinn von Warenbeföderern , Jede Art Ausbeutung in der ganzen Kette Hersteller zu Verbraucher  - Sehr eng - inflation.","[('szb0oSe7A9', [], 'TGfAE0155X')]","[('Gewinn', [], 'inflation')]","[('Preistreiberei', [], 'Inflation')]",{'Preistreiberei'},{'Preistreiberei'},"{('Preistreiberei', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Preistreiberei', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,565,Klimawandel  - Weiß nicht - inflation.,"[('212239', [], '475427')]","[('Klimawandel', [], 'inflation')]","[('Klimawandel', [], 'Inflation')]",{'Klimawandel'},{'Klimawandel'},"{('Klimawandel', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Klimawandel', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,568,"Wirtschaft, Strom - Weiß es nicht  - inflation.","[('599678', [], '473010')]","[('Strom', [], 'inflation')]","[('Hohe Energiepreise', [], 'Inflation')]",{'Hohe Energiepreise'},{'Hohe Energiepreise'},"{('Hohe Energiepreise', (), 'Inflation')}","{('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation')}","{('Angebot', (), 'Inflation')}"
20,572,"Energiepreise, Gier, Pauschale Preiserhöhung, um die ""Welle"" auszunutzen - Der Rückgang der Energiepreise wird nun kaum mehr zu günstigeren Preisen führen. - inflation.","[('974191', [], '150057'), ('xRz4lboPb1', [], '150057')]","[('Energiepreise', [], 'inflation'), ('Gier', [], 'inflation')]","[('Hohe Energiepreise', [], 'Inflation'), ('Preistreiberei', [], 'Inflation')]","{'Hohe Energiepreise', 'Preistreiberei'}","{'Hohe Energiepreise', 'Preistreiberei'}","{('Hohe Energiepreise', (), 'Inflation'), ('Preistreiberei', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Preistreiberei', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
20,574,"Krieg in der Ukraine, Steigende Energiepreise - Die hängen stark zusammen, der Krieg in der Ukraine führt zu steigenden Energiepreise - inflation.","[('976209', [], '128816'), ('128816', [], '603631')]","[('Krieg in der Ukraine', [], 'Energiepreise'), ('Energiepreise', [], 'inflation')]","[('Krieg', [], 'Hohe Energiepreise'), ('Hohe Energiepreise', [], 'Inflation')]",{'Hohe Energiepreise'},"{'Krieg', 'Hohe Energiepreise'}","{('Hohe Energiepreise', (), 'Inflation'), ('Krieg', (), 'Hohe Energiepreise')}","{('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation')}","{('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation')}"
20,575,"Geld weniger wert, Krieg, Lebenserhltungskosten immer höher, Steuer auf bestimmte dinge - Wenn man selbst immer weniger hart kann man ich nur das nötigste kaufen d die Fixkosten Miete Strom etc. in Zukunft oder durch den Krieg eher steigen werden - inflation.","[('i9sbRHFY_P', [], '111199'), ('04unMzYWPW', [], '111199'), ('mJZJaM22xW', [], '111199'), ('X2rKj-gAhH', [], 'mJZJaM22xW'), ('X2rKj-gAhH', [], '04unMzYWPW'), ('gtg_UzkF28', [], '111199')]","[('Steuer', [], 'inflation'), ('Miete', [], 'inflation'), ('Strom', [], 'inflation'), ('Krieg', [], 'Strom'), ('Krieg', [], 'Miete'), ('Geld weniger wert', [], 'inflation')]","[('Steuererhöhungen', [], 'Inflation'), ('Wohnraum', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation'), ('Krieg', [], 'Hohe Energiepreise'), ('Krieg', [], 'Wohnraum'), ('Inflation', [], 'Inflation')]","{'Wohnraum', 'Inflation', 'Hohe Energiepreise', 'Steuererhöhungen'}","{'Krieg', 'Steuererhöhungen', 'Wohnraum', 'Hohe Energiepreise'}","{('Wohnraum', (), 'Inflation'), ('Steuererhöhungen', (), 'Inflation'), ('Krieg', (), 'Hohe Energiepreise'), ('Inflation', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation'), ('Krieg', (), 'Wohnraum')}","{('Andere', (), 'Inflation'), ('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation'), ('Inflation', (), 'Inflation')}","{('Wohnraum', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation'), ('Inflation', (), 'Inflation'), ('Steuererhöhungen', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation'), ('Inflation', (), 'Inflation')}"
20,578,"Energiepreise , Löhne, Rohstoffe - Energiebündel Löhne werden teurer und werden weitergegeben - inflation.","[('966962', [], '359061'), ('IWPMVakNsi', [], '359061'), ('EusSBwsubF', [], '359061')]","[('Energiepreise', [], 'inflation'), ('Löhne', [], 'inflation'), ('Rohstoffe', [], 'inflation')]","[('Hohe Energiepreise', [], 'Inflation'), ('Löhne', [], 'Inflation'), ('Angebot (Rest)', [], 'Inflation')]","{'Löhne', 'Angebot (Rest)', 'Hohe Energiepreise'}","{'Löhne', 'Angebot (Rest)', 'Hohe Energiepreise'}","{('Hohe Energiepreise', (), 'Inflation'), ('Löhne', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}","{('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Löhne', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}","{('Angebot', (), 'Inflation')}"
20,582,Erhöhung der Preise  - űberhaupt nicht - inflation.,"[('tl1eFQIq0K', [], '668937')]","[('Preise', [], 'inflation')]","[('Inflation', [], 'Inflation')]",{'Inflation'},*,"{('Inflation', (), 'Inflation')}","{('Inflation', (), 'Inflation')}","{('Inflation', (), 'Inflation')}","{('Inflation', (), 'Inflation')}"
20,585,"Politische , Wirtschaft, Arbeitsmarkt  - Preis Leistung - inflation.","[('552603', [], '772968'), ('f2c-n56kok', [], '772968')]","[('Politische', [], 'inflation'), ('Arbeitsmarkt', [], 'inflation')]","[('Politisches Missmanagement', [], 'Inflation'), ('Arbeitskräftemangel', [], 'Inflation')]","{'Politisches Missmanagement', 'Arbeitskräftemangel'}","{'Politisches Missmanagement', 'Arbeitskräftemangel'}","{('Arbeitskräftemangel', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Arbeitskräftemangel', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
20,588,Krieg  - Das weiss ich nicht  - inflation.,"[('789984', [], '116484')]","[('Krieg', [], 'inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,601,"ukraine, wirtschaftlicher zurückgang, die hirngespinste von herrn habek - fragen sie herrn habek  der ist doch schuld - inflation.","[('H6C4XFKx4D', [], '632804'), ('0fZkt_Btge', [], '632804'), ('ZFLzezxh3a', [], '632804')]","[('ukraine', [], 'inflation'), ('hirngespinste', [], 'inflation'), ('zurückgang', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Politisches Missmanagement', [], 'Inflation'), ('Ökonomische Krise', [], 'Inflation')]","{'Politisches Missmanagement', 'Krieg', 'Ökonomische Krise'}","{'Politisches Missmanagement', 'Krieg', 'Ökonomische Krise'}","{('Ökonomische Krise', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Ökonomische Krise', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,604,"Ukraine-Krieg, Corona Pandemie - weiß ich nicht - inflation.","[('452167', [], '946530'), ('938062', [], '946530')]","[('Ukraine-Krieg', [], 'inflation'), ('Corona Pandemie', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Pandemie', [], 'Inflation')]","{'Krieg', 'Pandemie'}","{'Krieg', 'Pandemie'}","{('Krieg', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,606,"Geldmenge, Waren-Einkauf-Produktionskosten - bedingt - inflation.","[('8zxDun4t_Z', [], '637797'), ('9vimw8u2fP', [], '637797')]","[('Geldmenge', [], 'inflation'), ('Produktionskosten', [], 'inflation')]","[('Geldpolitik', [], 'Inflation'), ('Angebot (Rest)', [], 'Inflation')]","{'Geldpolitik', 'Angebot (Rest)'}","{'Geldpolitik', 'Angebot (Rest)'}","{('Geldpolitik', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}","{('Angebot', (), 'Inflation'), ('Nachfrage', (), 'Inflation')}","{('Geldpolitik', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}","{('Angebot', (), 'Inflation'), ('Nachfrage', (), 'Inflation')}"
20,616,"Corona , Krieg - Keine Ahnung  - inflation.","[('397080', [], '674431'), ('162869', [], '674431')]","[('Corona', [], 'inflation'), ('Krieg', [], 'inflation')]","[('Pandemie', [], 'Inflation'), ('Krieg', [], 'Inflation')]","{'Krieg', 'Pandemie'}","{'Krieg', 'Pandemie'}","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,624,Krieg in der Ukraine - Kann ich nicht beschreiben - inflation.,"[('vQ-IKw6aWb', [], '-dmzmIUWq3')]","[('Krieg', [], 'inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,625,"Energie, Lebensmittel, Lohnsteigerung, Krieg ukraine - Hohe Energie Kosten verursachen höhere Produktionskosten Verknappung der güter - inflation.","[('GhU6uDxqjX', [], '0cxnDxzh40'), ('0cxnDxzh40', [], '497353'), ('4YCAdrWnhF', [], '497353'), ('z3_bxwTXqV', [], '497353'), ('989278', [], '497353')]","[('Energie', [], 'Produktionskosten'), ('Produktionskosten', [], 'inflation'), ('Lebensmittel', [], 'inflation'), ('Lohnsteigerung', [], 'inflation'), ('Krieg', [], 'inflation')]","[('Hohe Energiepreise', [], 'Angebot (Rest)'), ('Angebot (Rest)', [], 'Inflation'), ('Lebensmittelpreise', [], 'Inflation'), ('Löhne', [], 'Inflation'), ('Krieg', [], 'Inflation')]","{'Löhne', 'Lebensmittelpreise', 'Angebot (Rest)', 'Krieg'}","{'Krieg', 'Angebot (Rest)', 'Löhne', 'Lebensmittelpreise', 'Hohe Energiepreise'}","{('Angebot (Rest)', (), 'Inflation'), ('Lebensmittelpreise', (), 'Inflation'), ('Löhne', (), 'Inflation'), ('Hohe Energiepreise', (), 'Angebot (Rest)'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation'), ('Angebot', (), 'Angebot')}","{('Lebensmittelpreise', (), 'Inflation'), ('Löhne', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation'), ('Angebot', (), 'Angebot')}"
